,regio1,serviceCharge,newlyConst,balcony,totalRent,yearConstructed,hasKitchen,cellar,baseRent,livingSpace,typeOfFlat,noRooms,garden,cities,date
11077,Bayern,120.0,False,True,1095.0,2002,True,True,975.0,56.45,apartment,2,False,München,Oct19
11118,Bayern,300.0,True,True,2800.0,2019,False,True,2500.0,93.0,apartment,3,True,München,May19
11136,Bayern,401.15,False,True,3226.15,1897,True,False,2825.0,113.0,apartment,3,False,München,Oct19
11158,Bayern,0.0,False,False,2600.0,1963,False,True,2600.0,106.0,apartment,3,False,München,Feb20
11356,Bayern,250.0,False,True,1980.0,2017,True,True,1730.0,88.21,apartment,4,False,München,Oct19
11428,Bayern,200.0,True,True,1700.0,2019,True,True,1630.0,93.0,apartment,3,False,München,May19
11462,Bayern,260.0,True,True,2600.0,2019,False,True,2250.0,105.0,apartment,3,False,München,May19
11476,Bayern,170.0,True,False,1150.0,2018,False,True,980.0,57.35,roof_storey,2,False,München,Sep18
11645,Bayern,205.0,False,True,1755.0,1985,False,True,1550.0,89.9,apartment,3,True,München,Oct19
11717,Bayern,376.0,False,False,5070.0,1985,False,True,4294.0,245.35,ground_floor,6,False,München,Sep18
11775,Bayern,0.0,False,True,1900.0,1936,False,False,1900.0,56.0,apartment,2,False,München,Oct19
11814,Bayern,90.0,False,True,720.0,1973,True,True,630.0,30.0,apartment,1,False,München,Feb20
11825,Bayern,380.0,True,True,2652.0,2019,True,True,2177.0,101.3,ground_floor,2,True,München,Feb20
11915,Bayern,375.0,False,False,2405.0,2014,True,True,1790.0,87.0,apartment,2,False,München,Feb20
11963,Bayern,131.23,True,True,1844.72,2018,False,True,1472.26,82.02,apartment,3,False,München,Oct19
12274,Bayern,300.0,True,True,2400.0,2018,False,True,2100.0,113.99,ground_floor,4,False,München,Sep18
12279,Bayern,205.0,False,True,2170.0,2016,False,False,1850.0,116.68,maisonette,4,True,München,Oct19
12280,Bayern,296.0,False,True,1916.0,1968,True,True,1620.0,100.0,apartment,3,False,München,Feb20
12334,Bayern,180.0,False,False,1320.0,1954,True,True,1140.0,60.0,roof_storey,2,False,München,May19
12367,Bayern,50.0,False,False,1100.0,1985,True,False,1050.0,13.0,apartment,1,False,München,Feb20
12378,Bayern,150.0,False,True,1650.0,1994,True,True,1500.0,44.0,roof_storey,2,False,München,Oct19
12403,Bayern,0.0,False,True,1450.0,1973,False,False,1450.0,32.0,apartment,1,False,München,May19
12597,Bayern,200.0,False,True,1676.0,1937,True,True,1476.0,81.73,apartment,3,False,München,May19
12641,Bayern,320.0,False,False,1820.0,1996,False,False,1500.0,108.0,roof_storey,3,False,München,May19
12669,Bayern,450.0,False,True,4270.0,2013,True,True,3820.0,225.0,ground_floor,5,False,München,Oct19
12736,Bayern,330.0,True,True,1970.0,2018,False,True,1490.0,97.2,apartment,4,False,München,Sep18
12851,Bayern,0.0,False,True,1350.0,1972,False,True,1350.0,37.0,apartment,1,False,München,Sep18
12871,Bayern,168.08,False,True,2331.81,2018,False,True,1885.65,105.05,apartment,4,False,München,Feb20
12936,Bayern,0.0,False,True,2150.0,1971,False,False,2150.0,73.0,apartment,3,False,München,Feb20
12952,Bayern,180.0,False,False,1330.0,1970,True,False,1150.0,61.0,other,3,False,München,Sep18
12979,Bayern,250.0,False,True,2200.0,2010,False,True,1990.0,96.0,roof_storey,3,True,München,Feb20
13008,Bayern,300.0,True,False,2050.0,2019,True,True,1750.0,83.0,ground_floor,3,True,München,Feb20
13016,Bayern,170.0,False,True,1130.0,1963,True,True,960.0,60.0,apartment,2,False,München,Oct19
13148,Bayern,160.0,False,True,940.0,1970,True,True,780.0,54.0,other,2,False,München,Oct19
13227,Bayern,180.0,True,False,2050.0,2019,True,False,1870.0,77.8,maisonette,3,False,München,Feb20
13274,Bayern,255.0,True,True,3040.0,2019,True,True,2655.0,102.51,other,3,False,München,Oct19
13282,Bayern,230.0,True,True,3398.0,2019,True,True,3168.0,120.33,penthouse,4,False,München,Oct19
13325,Bayern,340.0,False,True,2990.0,1984,True,True,2650.0,130.0,apartment,3,True,München,Oct19
13396,Bayern,200.0,False,True,1505.0,2014,True,True,1305.0,81.56,terraced_flat,3,True,München,May19
13511,Bayern,120.0,False,False,950.0,1956,True,False,830.0,41.0,roof_storey,2,False,München,Sep18
13568,Bayern,195.0,False,True,2210.0,2003,True,True,1850.0,116.15,maisonette,4,True,München,Oct19
13583,Bayern,240.0,False,True,1738.0,2015,True,True,1498.0,107.0,roof_storey,2,True,München,May19
13804,Bayern,330.0,False,True,4080.0,1987,True,False,3650.0,143.0,apartment,4,False,München,May19
13888,Bayern,0.0,True,True,3100.0,2018,False,False,3100.0,128.0,apartment,4,True,München,Oct19
13894,Bayern,0.0,True,True,2400.0,2019,False,False,2400.0,78.0,apartment,3,False,München,Oct19
14007,Bayern,180.0,False,True,3690.0,1911,False,True,3360.0,162.54,apartment,4,False,München,Feb20
14159,Bayern,130.0,True,True,1474.0,2018,True,True,1219.0,52.47,apartment,2,False,München,Oct19
14252,Bayern,200.0,False,True,2770.0,1956,True,True,2450.0,131.0,maisonette,5,False,München,Sep18
14259,Bayern,86.0,False,False,1336.0,1998,True,False,1150.0,81.0,roof_storey,2,True,München,Feb20
14302,Bayern,250.0,False,True,1600.0,1965,False,True,1400.0,89.0,apartment,3,False,München,May19
14444,Bayern,250.0,False,True,1950.0,1985,True,False,1700.0,67.0,raised_ground_floor,2,True,München,May19
14475,Bayern,280.0,False,True,2270.0,1985,True,True,1990.0,112.5,penthouse,4,False,München,May19
14529,Bayern,200.0,False,True,3700.0,1910,True,True,3500.0,162.0,maisonette,5,True,München,Oct19
14565,Bayern,318.0,False,True,2768.0,2018,True,True,2350.0,110.09,apartment,4,False,München,Feb20
14606,Bayern,200.0,False,True,2479.93,1987,False,True,2179.93,99.54,apartment,3,False,München,May19
14642,Bayern,124.0,False,True,1344.0,1963,True,True,1220.0,42.0,raised_ground_floor,1,False,München,Oct19
14654,Bayern,450.0,False,True,1600.0,1966,True,True,1100.0,62.0,apartment,2,False,München,Feb20
14732,Bayern,100.0,True,False,720.0,2019,True,True,620.0,19.91,apartment,1,False,München,May19
14849,Bayern,215.0,False,True,1995.0,1971,True,True,1780.0,108.0,ground_floor,4,True,München,Oct19
14859,Bayern,0.0,False,True,1850.0,1985,False,False,1850.0,50.0,apartment,2,False,München,May19
14862,Bayern,100.0,False,False,2050.0,1907,True,False,1950.0,100.0,apartment,2,False,München,Oct19
14878,Bayern,570.0,True,True,4630.0,2019,True,True,3900.0,157.0,roof_storey,5,False,München,Feb20
14952,Bayern,230.0,False,True,2010.0,1980,True,True,1780.0,115.0,apartment,3,False,München,Oct19
14960,Bayern,330.0,False,False,4220.0,1900,True,False,3890.0,134.0,apartment,3,False,München,Feb20
15003,Bayern,160.0,True,True,1560.0,2019,False,True,1335.0,64.0,roof_storey,2,True,München,Oct19
15023,Bayern,0.0,True,True,1900.0,2018,True,True,1900.0,44.0,terraced_flat,2,False,München,May19
15025,Bayern,120.0,False,True,770.0,1985,True,True,650.0,34.0,apartment,1,False,München,Oct19
15026,Bayern,200.0,False,False,1300.0,1970,True,True,1100.0,51.0,roof_storey,2,True,München,Feb20
15037,Bayern,577.0,False,True,4577.0,1985,True,False,4000.0,237.0,penthouse,3,False,München,Feb20
15042,Bayern,90.0,False,False,840.0,1900,False,False,750.0,52.0,ground_floor,1,False,München,Feb20
15045,Bayern,250.0,False,False,1500.0,1985,True,True,1250.0,21.0,apartment,1,False,München,Feb20
15287,Bayern,220.0,False,False,1600.0,1934,False,False,1380.0,80.0,other,3,True,München,May19
15405,Bayern,116.05,True,True,1683.91,2018,False,True,1341.81,72.53,apartment,2,False,München,May19
15527,Bayern,200.0,False,False,1700.0,1990,True,False,1500.0,60.0,roof_storey,2,False,München,Feb20
15545,Bayern,161.5,True,True,1600.0,2019,True,True,1438.5,52.0,terraced_flat,2,True,München,Oct19
15838,Bayern,550.0,False,False,2350.0,1897,True,True,1800.0,115.0,roof_storey,4,False,München,May19
15904,Bayern,274.0,True,True,3224.0,2017,True,True,2950.0,94.32,apartment,2,False,München,Sep18
15935,Bayern,200.0,False,True,2600.0,1985,True,True,2400.0,125.0,apartment,4,False,München,May19
15989,Bayern,130.0,False,True,1800.0,1957,True,True,1580.0,75.9,apartment,3,False,München,May19
16100,Bayern,0.0,False,False,1790.0,1985,False,False,1790.0,75.0,apartment,2,False,München,Feb20
16163,Bayern,130.0,True,True,1230.0,2019,True,True,1100.0,44.0,apartment,2,False,München,Oct19
16166,Bayern,180.0,False,False,1330.0,1964,True,False,1150.0,63.0,roof_storey,2,False,München,Feb20
16168,Bayern,175.0,True,True,2065.0,2017,True,True,1890.0,70.0,apartment,2,False,München,Sep18
16180,Bayern,750.0,False,True,7740.0,2013,True,True,6990.0,350.0,apartment,7,False,München,Sep18
16207,Bayern,200.0,False,True,1950.0,2017,False,True,1750.0,96.0,roof_storey,4,True,München,May19
16219,Bayern,100.0,False,False,1290.0,1985,True,True,1190.0,34.0,apartment,1,True,München,May19
16259,Bayern,230.0,True,True,2190.0,2018,True,True,1960.0,69.6,apartment,2,False,München,Sep18
16308,Bayern,95.0,False,False,865.0,1900,True,True,770.0,32.0,apartment,1,True,München,May19
16328,Bayern,170.0,False,True,1310.0,2012,True,True,1140.0,57.0,apartment,2,False,München,Oct19
16406,Bayern,450.0,False,True,4400.0,1880,True,True,3950.0,165.0,apartment,3,False,München,Oct19
16505,Bayern,230.0,True,True,2420.0,2019,True,True,2090.0,95.0,apartment,4,False,München,Oct19
16616,Bayern,155.0,False,True,1256.0,2016,False,True,1101.0,60.45,ground_floor,2,False,München,Feb20
16638,Bayern,80.0,False,False,840.0,1912,False,True,760.0,59.0,ground_floor,2,False,München,Feb20
16724,Bayern,305.11,True,True,2805.11,2017,True,True,2500.0,105.21,apartment,2,False,München,Sep18
16833,Bayern,0.0,False,True,2500.0,1958,False,True,2500.0,108.0,apartment,3,False,München,May19
16876,Bayern,170.0,True,True,1320.0,2018,False,True,1150.0,64.5,ground_floor,2,True,München,May19
16897,Bayern,60.0,False,False,750.0,1960,True,False,690.0,13.0,apartment,1,False,München,Feb20
16991,Bayern,120.0,False,True,1350.0,1981,True,True,1130.0,71.0,raised_ground_floor,3,False,München,Feb20
17007,Bayern,0.0,False,True,4500.0,1900,False,True,4500.0,145.0,apartment,3,False,München,Feb20
17039,Bayern,400.0,False,True,4000.0,1908,True,True,3600.0,154.0,apartment,4,False,München,Feb20
17068,Bayern,110.0,True,False,1400.0,2020,True,True,1290.0,32.49,apartment,2,True,München,Feb20
17097,Bayern,100.0,False,True,1550.0,1900,True,False,1400.0,61.0,roof_storey,2,False,München,Feb20
17146,Bayern,300.0,False,True,1600.0,1972,True,False,1290.0,75.0,apartment,2,False,München,Sep18
17150,Bayern,288.0,True,True,2699.0,2019,True,True,2411.0,90.04,terraced_flat,3,True,München,Feb20
17175,Bayern,250.0,False,True,1750.0,2008,False,False,1500.0,75.0,apartment,3,False,München,May19
17195,Bayern,115.0,False,False,1995.0,1912,True,True,1880.0,68.71,apartment,2,False,München,Oct19
17212,Bayern,139.71,True,True,1090.55,2019,False,True,852.5,67.82,apartment,3,False,München,Oct19
17385,Bayern,100.0,False,True,2550.0,1985,True,True,2450.0,86.0,other,3,False,München,Oct19
17414,Bayern,0.0,False,True,3200.0,1985,False,True,3200.0,86.0,apartment,2,False,München,Feb20
17518,Bayern,0.0,False,True,1550.0,1985,True,False,1550.0,55.0,apartment,2,True,München,Oct19
17559,Bayern,140.0,False,False,1960.0,1900,True,True,1650.0,82.5,apartment,3,False,München,May19
17591,Bayern,435.0,False,False,3130.0,1888,True,False,2695.0,207.0,apartment,3,False,München,Feb20
17841,Bayern,197.0,False,True,1597.0,1958,True,True,1400.0,83.0,apartment,3,False,München,Feb20
17904,Bayern,300.0,True,True,2250.0,2018,True,True,1950.0,89.0,apartment,4,False,München,May19
17948,Bayern,200.0,False,False,1300.0,1985,False,False,1100.0,61.0,apartment,2,False,München,May19
17958,Bayern,360.0,False,False,4160.0,1910,True,False,3800.0,135.0,apartment,2,False,München,Feb20
18123,Bayern,150.0,False,True,1050.0,2017,True,True,840.0,42.0,apartment,1,False,München,Feb20
18279,Bayern,475.0,False,True,2955.0,1989,True,True,2480.0,168.0,apartment,4,False,München,Feb20
18344,Bayern,640.0,True,True,6890.0,2019,True,True,6250.0,195.9,other,4,True,München,Feb20
18436,Bayern,0.0,False,False,1600.0,1985,True,True,1600.0,73.0,apartment,1,False,München,May19
18534,Bayern,300.0,True,True,3000.0,2019,True,True,2700.0,135.0,apartment,3,False,München,Oct19
18543,Bayern,280.0,True,True,2130.0,2019,True,True,1850.0,83.66,other,3,False,München,May19
18583,Bayern,160.0,True,True,3105.0,2019,True,True,2670.0,129.38,penthouse,4,False,München,Feb20
18604,Bayern,140.0,False,True,1480.0,1995,True,True,1230.0,94.2,apartment,3,False,München,May19
18652,Bayern,110.0,False,False,710.0,1962,True,True,550.0,30.0,apartment,1,False,München,Oct19
18672,Bayern,90.0,False,False,1040.0,2008,True,True,890.0,50.0,apartment,1,False,München,May19
18687,Bayern,300.0,False,False,2298.0,1900,False,False,1998.0,87.0,apartment,3,False,München,Sep18
18690,Bayern,160.0,False,True,1495.0,2017,True,False,1335.0,63.95,apartment,2,False,München,Feb20
18862,Bayern,340.0,False,True,2990.0,2008,True,True,2650.0,155.0,penthouse,4,False,München,May19
18890,Bayern,0.0,False,False,1450.0,1956,False,False,1450.0,50.0,apartment,2,False,München,Feb20
18896,Bayern,130.0,False,True,1325.0,1903,True,True,1195.0,39.0,ground_floor,1,False,München,May19
18924,Bayern,80.0,True,False,645.0,2019,True,True,565.0,16.64,apartment,1,False,München,Feb20
19044,Bayern,150.0,False,True,1445.0,1985,True,True,1295.0,56.0,apartment,2,False,München,Oct19
19061,Bayern,135.0,False,False,1191.0,1892,False,True,1056.0,64.0,apartment,2,False,München,May19
19240,Bayern,0.0,False,True,1650.0,1980,False,False,1650.0,67.0,apartment,2,False,München,Sep18
19292,Bayern,450.0,False,True,3950.0,2017,True,False,3500.0,158.0,maisonette,4,False,München,Oct19
19354,Bayern,100.0,False,True,1650.0,1976,True,True,1550.0,67.0,apartment,2,True,München,May19
19480,Bayern,180.0,False,True,1140.0,1985,False,True,960.0,57.0,apartment,2,False,München,May19
19502,Bayern,110.0,True,True,900.0,2019,False,True,790.0,31.09,apartment,1,False,München,Feb20
19561,Bayern,150.0,False,True,1260.0,1985,True,True,1110.0,63.0,raised_ground_floor,2,True,München,May19
19637,Bayern,150.0,True,True,2040.0,2020,True,True,1890.0,53.0,apartment,2,True,München,Feb20
19752,Bayern,120.0,False,False,1600.0,1970,False,False,1250.0,102.0,loft,2,True,München,Oct19
19856,Bayern,200.0,False,True,1480.0,1966,True,True,1280.0,52.0,apartment,2,False,München,May19
19859,Bayern,200.0,True,True,1840.0,2018,False,True,1640.0,80.0,ground_floor,2,True,München,May19
19875,Bayern,290.0,False,True,1280.0,1975,True,False,990.0,38.0,apartment,1,False,München,May19
19892,Bayern,200.0,True,True,1490.0,2019,True,True,1290.0,51.6,apartment,2,False,München,May19
19906,Bayern,60.0,False,True,1370.0,1940,True,True,1250.0,59.0,apartment,2,False,München,Sep18
19911,Bayern,395.0,False,True,3495.0,2004,True,True,3100.0,157.0,apartment,3,False,München,Feb20
20086,Bayern,220.0,True,True,2070.0,2019,True,True,1850.0,81.0,apartment,3,False,München,May19
20236,Bayern,0.0,False,True,1600.0,1979,False,False,1600.0,55.0,apartment,1,False,München,Oct19
20404,Bayern,0.0,False,True,1990.0,1976,False,True,1990.0,70.0,apartment,2,False,München,Feb20
20473,Bayern,400.0,False,False,2300.0,1998,False,False,1850.0,90.0,ground_floor,3,False,München,May19
20489,Bayern,170.7,True,True,1276.82,2019,False,True,985.38,83.27,apartment,3,False,München,Feb20
20502,Bayern,300.0,False,True,1919.0,1985,True,True,1619.0,77.0,other,2,True,München,Sep18
20543,Bayern,160.0,False,False,1497.0,1985,True,True,1227.0,66.28,apartment,2,False,München,May19
20548,Bayern,200.0,False,False,6385.0,1985,False,False,5920.0,185.0,penthouse,4,False,München,Oct19
20597,Bayern,420.0,False,True,3920.0,1985,True,False,3500.0,175.0,apartment,4,False,München,Sep18
20630,Bayern,285.0,False,False,2535.0,1897,True,False,2250.0,90.0,roof_storey,2,False,München,Oct19
20646,Bayern,140.0,False,True,1333.73,1954,False,False,1193.73,61.28,roof_storey,2,False,München,May19
20696,Bayern,0.0,False,True,2450.0,1961,False,False,2450.0,85.0,apartment,3,False,München,Feb20
20731,Bayern,110.0,False,True,2810.0,1900,True,True,2700.0,114.0,other,4,True,München,Sep18
20750,Bayern,200.0,True,True,1775.0,2019,False,True,1490.0,65.64,roof_storey,2,True,München,Feb20
20845,Bayern,70.02,True,False,630.86,2019,False,True,511.55,33.99,apartment,1,False,München,Oct19
21054,Bayern,112.0,False,True,1018.0,1966,False,True,842.0,55.0,apartment,2,False,München,May19
21246,Bayern,160.0,False,False,1060.0,1985,False,True,900.0,57.0,apartment,2,True,München,May19
21289,Bayern,164.4,True,True,1116.44,2019,False,True,830.41,83.88,apartment,4,False,München,Feb20
21304,Bayern,270.0,True,False,3429.0,2018,True,True,2999.0,138.69,maisonette,4,False,München,May19
21518,Bayern,0.0,False,True,2750.0,2013,False,True,2750.0,55.0,apartment,2,False,München,May19
21871,Bayern,90.0,True,True,840.0,2018,False,True,750.0,25.15,ground_floor,1,False,München,May19
22075,Bayern,505.0,False,True,3625.0,2011,True,True,3120.0,122.34,apartment,3,False,München,Sep18
22120,Bayern,150.0,False,True,1110.0,2004,True,True,960.0,57.0,apartment,2,False,München,Feb20
22258,Bayern,0.0,False,False,2500.0,1985,True,False,2500.0,79.0,apartment,3,False,München,Oct19
22361,Bayern,90.0,False,True,1430.0,1972,False,True,1270.0,79.39,apartment,3,False,München,Feb20
22392,Bayern,200.0,False,False,1950.0,2014,True,True,1750.0,70.0,apartment,2,False,München,Sep18
22470,Bayern,315.0,False,True,2700.0,1985,True,True,2385.0,120.0,maisonette,2,False,München,May19
22479,Bayern,130.0,False,True,880.0,1971,True,True,750.0,37.17,other,1,False,München,Feb20
22488,Bayern,0.0,False,True,1680.0,1910,False,True,1680.0,54.0,apartment,1,False,München,Oct19
22671,Bayern,200.0,False,True,1600.0,1985,True,True,1400.0,60.0,apartment,2,False,München,Oct19
22701,Bayern,0.0,False,True,1550.0,1985,False,False,1550.0,55.0,apartment,2,False,München,Feb20
22814,Bayern,100.0,True,True,1200.0,2019,True,True,1040.0,52.0,apartment,2,False,München,May19
22956,Bayern,0.0,False,True,7000.0,2009,False,False,7000.0,240.0,apartment,4,False,München,May19
23169,Bayern,120.0,False,False,1460.0,1985,True,True,1270.0,65.0,roof_storey,2,False,München,Sep18
23310,Bayern,160.0,False,True,1950.0,1973,True,True,1790.0,137.5,ground_floor,5,True,München,Oct19
23597,Bayern,200.0,False,True,1300.0,1977,True,False,1100.0,46.0,apartment,1,False,München,May19
23700,Bayern,100.0,False,True,980.0,1966,True,True,880.0,31.0,raised_ground_floor,1,True,München,Feb20
23797,Bayern,255.0,False,True,1755.0,1992,True,True,1400.0,60.0,apartment,2,False,München,Feb20
23913,Bayern,200.0,False,True,1450.0,1972,False,True,1250.0,68.0,apartment,3,False,München,Feb20
23950,Bayern,400.0,False,True,1190.0,1960,True,False,790.0,28.0,apartment,1,False,München,May19
24028,Bayern,300.0,False,True,1630.0,1983,True,True,1330.0,68.0,apartment,2,False,München,May19
24146,Bayern,130.0,False,False,1280.0,1985,True,True,1150.0,30.0,apartment,1,False,München,May19
24227,Bayern,390.0,False,True,4790.0,1900,True,True,4400.0,170.0,roof_storey,4,False,München,Oct19
24273,Bayern,236.0,True,True,2491.0,2019,False,True,2255.0,83.51,apartment,3,False,München,May19
24282,Bayern,171.0,False,True,1596.0,2018,True,True,1325.0,57.62,apartment,2,False,München,Feb20
24314,Bayern,120.0,False,False,1335.0,1985,True,True,1095.0,30.0,apartment,1,False,München,May19
24468,Bayern,208.0,False,True,4078.0,1957,True,True,3870.0,155.0,roof_storey,2,False,München,Sep18
24479,Bayern,145.0,False,True,875.0,2015,True,False,730.0,22.1,other,1,True,München,Sep18
24494,Bayern,100.0,False,False,1150.0,1985,True,False,1050.0,18.0,apartment,1,False,München,May19
24504,Bayern,250.0,False,True,2130.08,1890,True,True,1880.08,75.0,other,2,True,München,Oct19
24659,Bayern,90.0,False,True,1170.0,1961,False,True,980.0,51.0,apartment,2,False,München,Feb20
24693,Bayern,240.0,False,True,2020.0,1985,True,True,1780.0,80.0,maisonette,3,False,München,Feb20
24816,Bayern,130.0,False,False,820.0,1985,True,False,690.0,20.0,ground_floor,1,True,München,Oct19
24878,Bayern,95.0,False,True,635.0,1972,True,True,540.0,28.0,apartment,1,False,München,Feb20
25004,Bayern,120.0,False,False,750.0,1952,True,False,630.0,30.0,apartment,1,False,München,Feb20
25026,Bayern,140.0,False,True,1640.0,1900,True,True,1500.0,60.0,ground_floor,3,True,München,Feb20
25176,Bayern,0.0,False,False,1600.0,2018,False,False,1600.0,37.0,apartment,1,False,München,Feb20
25334,Bayern,0.0,False,False,1800.0,1958,False,False,1800.0,54.0,apartment,2,False,München,Sep18
25460,Bayern,536.81,False,True,4682.01,2016,True,True,3950.0,162.67,apartment,3,False,München,May19
25463,Bayern,0.0,False,True,1500.0,2017,False,True,1500.0,41.0,apartment,1,False,München,Feb20
25698,Bayern,150.0,False,True,800.0,1985,True,True,650.0,32.0,other,1,False,München,May19
25714,Bayern,105.0,False,False,1680.0,1895,True,True,1575.0,75.0,ground_floor,2,False,München,Oct19
26243,Bayern,175.0,False,True,1850.0,1994,True,False,1675.0,73.0,apartment,2,True,München,May19
26325,Bayern,150.0,False,True,2400.0,2015,True,True,2250.0,76.0,apartment,2,False,München,Feb20
26571,Bayern,160.0,False,True,1020.0,1958,True,True,1020.0,28.0,apartment,1,False,München,May19
26594,Bayern,240.0,False,True,2300.0,2016,True,False,1970.0,115.41,ground_floor,4,True,München,May19
26638,Bayern,175.0,False,True,2625.0,1985,False,True,2300.0,109.0,ground_floor,4,True,München,Oct19
26649,Bayern,180.0,False,True,1300.0,1965,True,True,1120.0,55.5,apartment,2,False,München,May19
26853,Bayern,0.0,False,True,1150.0,1984,False,False,1150.0,28.0,apartment,1,False,München,May19
26887,Bayern,130.0,False,True,1110.0,1985,True,True,980.0,40.0,apartment,1,True,München,Oct19
26895,Bayern,220.0,True,False,2388.0,2019,False,True,1998.0,111.0,apartment,5,False,München,Oct19
26918,Bayern,50.0,False,False,1070.0,1985,True,False,1020.0,18.0,apartment,1,False,München,Feb20
26974,Bayern,350.0,False,True,1965.0,1978,True,True,1550.0,104.0,apartment,4,True,München,May19
26994,Bayern,207.0,False,True,1200.0,1991,False,True,1200.0,71.0,apartment,3,False,München,May19
27050,Bayern,360.0,False,True,1560.0,1967,True,True,1200.0,72.0,apartment,3,False,München,Feb20
27083,Bayern,350.0,False,True,3990.0,2011,True,True,3500.0,130.0,apartment,4,False,München,Oct19
27211,Bayern,300.0,False,True,2980.0,2012,True,True,2680.0,134.41,apartment,4,False,München,Sep18
27250,Bayern,0.0,False,True,1153.97,1962,False,True,1056.97,95.74,apartment,4,False,München,Sep18
27306,Bayern,120.0,False,False,900.0,1980,True,True,780.0,18.0,ground_floor,1,True,München,Feb20
27449,Bayern,170.0,False,True,910.0,1985,True,False,740.0,25.0,apartment,1,False,München,Oct19
27555,Bayern,100.0,False,False,950.0,1960,True,False,850.0,35.0,apartment,2,False,München,Feb20
27595,Bayern,298.0,False,True,1878.0,2017,True,True,1580.0,75.0,apartment,3,False,München,Oct19
27650,Bayern,80.0,False,False,880.0,1985,True,False,800.0,34.0,apartment,1,False,München,Feb20
27760,Bayern,134.79,True,True,881.06,2020,False,True,650.93,65.75,apartment,3,False,München,Feb20
27779,Bayern,120.0,False,False,2200.0,1900,True,True,2080.0,104.0,raised_ground_floor,3,False,München,May19
27953,Bayern,185.0,True,True,1435.0,2019,False,True,1250.0,59.29,ground_floor,2,True,München,Oct19
28098,Bayern,80.0,False,True,830.0,1987,True,True,750.0,42.0,ground_floor,1,True,München,Oct19
28118,Bayern,100.0,False,True,2700.0,1907,True,True,2450.0,99.0,other,2,False,München,May19
28135,Bayern,230.5,False,True,1840.5,1985,True,True,1610.0,80.0,apartment,3,False,München,Feb20
28228,Bayern,108.0,False,False,1998.0,1880,True,False,1890.0,93.0,apartment,4,False,München,Feb20
28274,Bayern,150.0,False,False,1353.09,2018,False,False,1203.09,55.28,apartment,2,False,München,Feb20
28317,Bayern,100.0,False,False,1100.0,1964,True,True,1000.0,31.0,raised_ground_floor,1,False,München,Feb20
28388,Bayern,0.0,False,False,1700.0,1985,False,False,1700.0,56.0,apartment,2,False,München,Oct19
28404,Bayern,50.0,False,False,820.0,1985,True,False,770.0,18.0,apartment,1,False,München,Feb20
28577,Bayern,300.0,False,True,1850.0,2012,True,False,1450.0,68.69,apartment,2,False,München,Oct19
28754,Bayern,425.0,True,False,3347.0,2019,True,False,2827.0,131.5,apartment,3,False,München,Feb20
28897,Bayern,100.0,False,True,1640.0,1982,True,True,1540.0,111.0,maisonette,3,False,München,Oct19
29044,Bayern,400.0,False,True,3100.0,2013,True,True,2700.0,154.0,terraced_flat,4,False,München,May19
29084,Bayern,100.0,False,True,890.0,1985,True,False,790.0,30.0,other,1,False,München,Feb20
29469,Bayern,400.0,False,False,2350.0,1890,False,True,1950.0,120.0,apartment,3,True,München,Oct19
29487,Bayern,344.0,True,True,4677.0,2019,False,False,4333.0,137.53,apartment,4,False,München,Oct19
29647,Bayern,0.0,False,True,2650.0,2000,False,False,2650.0,80.0,apartment,3,True,München,Feb20
29655,Bayern,155.0,False,True,1444.0,1900,False,False,1209.0,71.8,apartment,2,False,München,Oct19
29865,Bayern,0.0,False,True,2100.0,1992,False,False,2100.0,67.0,apartment,3,False,München,Oct19
29878,Bayern,400.0,False,True,7600.0,1900,True,False,7200.0,300.0,apartment,7,False,München,Sep18
29939,Bayern,260.0,True,True,2860.0,2018,True,True,2600.0,126.0,apartment,3,False,München,May19
29965,Bayern,190.0,False,True,1030.0,1985,True,True,840.0,53.0,other,2,False,München,Feb20
30030,Bayern,130.0,True,True,1059.0,2019,False,True,929.0,31.09,apartment,1,True,München,Feb20
30107,Bayern,170.0,False,False,1320.0,1991,False,True,1150.0,80.0,apartment,3,True,München,Sep18
30299,Bayern,350.0,False,True,2130.0,1985,True,True,1780.0,79.0,apartment,3,False,München,May19
30348,Bayern,190.0,False,True,1290.0,2004,True,False,1100.0,30.0,other,1,False,München,Feb20
30438,Bayern,130.0,True,True,1930.0,2020,False,False,1800.0,85.0,roof_storey,3,True,München,Feb20
30470,Bayern,100.0,False,False,600.0,1985,False,False,500.0,20.0,half_basement,1,False,München,May19
30519,Bayern,210.53,True,True,2499.21,2019,True,True,2176.0,108.24,apartment,4,False,München,Oct19
30525,Bayern,145.0,False,True,885.0,2014,True,False,740.0,22.4,other,1,True,München,Feb20
30809,Bayern,159.06,True,True,1039.71,2019,False,True,768.14,77.59,apartment,3,False,München,Feb20
30829,Bayern,125.0,False,False,1415.0,2017,True,True,1290.0,36.11,apartment,1,False,München,Feb20
31003,Bayern,80.0,False,True,1740.0,1920,False,False,1590.0,65.53,apartment,2,False,München,Oct19
31042,Bayern,55.0,False,False,1327.31,1954,False,True,1226.31,45.38,apartment,2,False,München,Feb20
31204,Bayern,383.0,False,True,5283.0,1900,True,True,4900.0,179.0,apartment,5,False,München,Oct19
31251,Bayern,280.0,False,True,2260.0,2016,True,True,1980.0,108.0,roof_storey,3,True,München,May19
31351,Bayern,472.5,False,True,3772.5,2015,True,True,3300.0,105.0,apartment,3,False,München,May19
